id,nome,tipo,caminho_atual,destino_sugerido,confianca,acao_recomendada,motivo,modificado_em
1BTDh8wztAd8yvkeLcxSEx_HDmfo8B3WO,DIA 03,pasta,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03,alta,manter; apenas ajustar subpastas se necessário,já está em CLIENTES,2026-07-03T04:56:40.725Z
1CTpNt8JgTyRz5AcHHnBwE6RvgXcbXKPZ,C0001.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0001.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:34:44.123Z
1Xfa7fNvKhIHEedBzS9gbFTfV17Hr8Qz-,C0002.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0002.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T04:57:38.847Z
1zkZoBwpQq8GwCb7qJnU8-F0SljoYQoEX,C0003.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0003.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:34:46.749Z
17eo9uoVzEiikATDXXvxMY2sIISt2IsHG,C0004.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0004.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:34:53.935Z
1kmNSn_0dulS6rBzd3wHxvIb2yTE6aJD2,C0005.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0005.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:34:58.146Z
1de-V01lP1PPeIDxcwB7dZKWr7pxcaUj4,C0006.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0006.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:35:00.745Z
1aM-h3xl-qseLisUUs44U-3KMeXgZUW1y,C0007.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0007.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:35:06.988Z
1nAhvNilfbLlfuGq0OQG9pL2yMyTAWRnY,C0008.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0008.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:35:10.566Z
1PY4s6N4VKz9iE6tZHGZGNmobThXYlLsP,C0009.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0009.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:35:15.668Z
1IITWF4kzO9siExyZTMYsItqtZfUQjnBj,C0010.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0010.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:35:20.035Z
1ijP72bb_USoz44OJQg5ijEv8NWTPh5Gt,C0011.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0011.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:35:24.457Z
1VlvpepKqw2Jr_InMNBvu29avqkDEoBeO,C0012.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0012.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:35:28.501Z
1QCGKgtimEtz9HDcVAZuHbDJ8iu1hFiUZ,C0013.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0013.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:35:31.999Z
1misyYipdq7Aeg3s3av_0RDppAHyKQe7H,C0014.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0014.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:35:36.861Z
1UvQacWGItrEI9atTSMcPo5kDMBhDhzTX,C0015.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0015.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:35:40.230Z
1mfQcF1FzbKJIvzSrzXYY_-wyOuvsjhxI,C0016.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0016.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:35:51.940Z
114_jCXuy3iHPipEb_XY2XYQgo3BzzrG7,C0017.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0017.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:35:56.838Z
1b5Y4AsnTwvFYQxiDqWseMPG0pfo0R7MH,C0018.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0018.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:36:02.211Z
1TO_g6gYnJHCP5mM1zJp3hi2YF0ZsH7FV,C0019.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0019.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:36:05.729Z
1urUb70K4eiFHdCzXRZph1_pyEHo-ByfA,C0020.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0020.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:36:10.814Z
1O72h4LbwjslQvzb4wJapPPPPXT5yQvhV,C0021.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0021.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:36:15.692Z
1i1zEJlyOfiLowXHOmpxTsGxxA6dJlS2U,C0022.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0022.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:36:26.892Z
1ICNCyTBVM4czRFdQYrgcXlvkWlqWCd_Y,C0023.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0023.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:36:31.481Z
1QljtumS2XjuUknSyEqoRa27czlamGcbQ,C0024.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0024.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:36:44.274Z
15okxGMNuSQrT__yIuKM4EPyrwGlH9Kb3,C0025.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0025.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:36:49.491Z
16Q6rwtc-zHqPapm7CjFdzakkDX9gBi5r,C0026.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0026.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:36:52.526Z
1iZdmNRZHWtrKzwZUoNoHyXmOfEKJbqTS,C0027.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0027.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:37:05.317Z
1ohng2jsbJotPyx7F2DWiQ7zWKcjm_yF0,C0028.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0028.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:37:10.816Z
1HxcEEuyHPWfwnTdBdLwBK6MdkTxxFT_i,C0029.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0029.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:37:15.549Z
1KFinwwhZypC6rzpcNwuMcuh_fuyzOls8,C0030.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0030.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:37:29.632Z
16pFzSw7K1V6PHDleFciDaN9xgcE2x0Sf,C0031.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0031.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:37:35.238Z
1At6_VK3-WKB6sB-WGGGzO9ctU1pOcw6P,C0032.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0032.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:37:40.952Z
1sonoc4FC9uOURdgaj-iduYdsgXrYe61l,C0033.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0033.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:37:48.173Z
16URVXu_K_sZJzpuUpagufp6veGutltHB,C0034.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0034.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:38:02.020Z
1cNHYLVgM_TvUdNQaR9aKsbu7MSNU9uzG,C0035.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0035.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:38:20.303Z
1k95wUl6df4BajEQLvTpiDReSEuXRDWZ0,C0036.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0036.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:38:24.166Z
18vtQpL0CG0WUGmu5EFs-7uUxRjVS9mqB,C0037.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0037.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:38:29.313Z
1Lk49moBuU7PjBj2z1b0A3BUjokrEaqL5,C0038.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0038.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:38:34.505Z
1L58m_DwRVzcnzFUwteOPPk0sLQSax29d,C0039.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0039.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:38:43.457Z
1tfsfV7nG2ajiMCNvx-0wYNIAD9ynFrnp,C0040.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0040.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:38:51.190Z
1ZzzaxiFKkkuM0RC5Huv3oZWtzhEA40Su,C0041.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0041.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:38:56.114Z
1quK_OKAEV7xFg8CFAtQwGWQ6t4C2QsFK,C0042.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0042.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:39:01.696Z
1qk9wID94m6ux84CEKBp8ASg3YJvWEKj7,C0043.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0043.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:39:13.630Z
1xbgRYyCTUyQjx7qzRSPvqogiCzuKHY9X,C0044.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0044.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-07-03T05:39:25.263Z
18up-xn6bZJHJuOhnSFQ5WDbOjjA4T3pb,C0045.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0045.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:01:28.000Z
1DN_t6jP-7V_1OwTaFSNoxQ9GKrwgCrCP,C0046.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0046.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:01:45.000Z
1gbEj-8kpr7I1LBCYatxSoSk_i6yB4yrR,C0047.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0047.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:02:17.000Z
1P96nCIsxqrRM5Ihc5rXZAGBy3sB3oAxm,C0048.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0048.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:04:27.000Z
1y-xHHez3UWvs6LEBihIfOkSPML73qjwm,C0049.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0049.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:05:01.000Z
1kNDZwHsZkRJXZqytGX3UkmCItbRz-UHL,C0050.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0050.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:05:20.000Z
1qKmBX_IEpWeZbRDHz2KHdWh1Xnogz5uT,C0051.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0051.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:08:47.000Z
1EGyDREGwzaYHgHUflKQP-LtoNX9at9S_,C0052.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0052.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:09:46.000Z
1jCzOBdYxp8IPOUo9ZSqa5xPh21oVkpuo,C0053.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0053.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:10:22.000Z
1hftFgcjGiSu8LsmFK9B77GE2mmRSi_g2,C0054.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0054.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:10:36.000Z
1otBRenHCIjsplGoi6CK14xcCxSJjNID_,C0055.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0055.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:13:02.000Z
1pzzjk3vmOIG4b3yckBePxBTAlGgYBgng,C0056.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0056.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:14:00.000Z
1jAoJ22L75Bbf4E_zEVGtB4-H6_SVn-cQ,C0057.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0057.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:16:19.000Z
1S4bOUf4w49nh7W8v5SnoalqpNb8Uyjg8,C0058.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0058.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:19:21.000Z
1MXDZZSizx74uEqGvaVjgJgKYcKMMF01_,C0059.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0059.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T02:20:11.000Z
1Oq1Nr2gdHPiKkLA-aWU8F4Qo-uywuW0p,C0060.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0060.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T05:28:12.000Z
1r885j2mse5LthybHXyOXbuTFDQ_g6HUY,C0061.MP4,video/mp4,01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03/C0061.MP4,01_CLIENTES/[CLIENTE]/04_PRODUCAO_BRUTA/videos_brutos,média,confirmar cliente/evento antes de mover,já está em CLIENTES; vídeo bruto/projeto; nome repetido; não apagar automaticamente,2026-06-29T05:28:17.000Z
