PATH                                                                                                                                          TYPE    SIZE       MODIFIED          ID
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/FINAIS_AMENSA/FINAIS                                                                          folder  -          2026-01-05 04:02  1ccn9t4K3a7kmSHzU_u7QXjFyKQCriqEP
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/FINAIS_AMENSA/CATARATA_PRINCIPAL_FINAL.mp4                                                    file    73.2 MB    2024-05-06 20:36  1reygx5DZTqvbU5PxaFbnAws82oSF1_FL
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/FINAIS_AMENSA/GERIATRA_AMENSA_PREVIEW.mp4                                                     file    67.3 MB    2024-03-29 14:58  1PH-Xn6X2_OpzmaAe6VpfNbBCv-uqDQhP
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/FINAIS_DORA SANDUBARIA/DORA -DEPOIMENTO DA PROPRIETÁRIA.mp4                                   file    133.8 MB   2024-02-03 16:56  1_n6Pu7fUCh_ijOXQVVY_GNIcuyca6mKl
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/FINAIS_DOUGLAS MAIS ACESSÓRIOS/HISTÓRIA DO GANHADOR WEMERSON.mp4                              file    985.5 MB   2024-09-22 23:08  1KBYsQmcn2_mNc5kgYfth1gxAKJGgx5fe
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/FINAIS_DROGARIA SÃO JORGE/FINAIS_DSJ                                                          folder  -          2026-01-05 04:02  1nSgfuauN1Ss8lHruRInfCe3ORCjfB-WA
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/FINAIS_DROGARIA SÃO JORGE/HORIZONTAL_HISTÓRIA_COMPLETO.mp4                                    file    1.0 GB     2024-05-31 16:28  1GbRyLFX1MOuh4Z3z2F5YKNLaHx6aQg3z
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/FINAIS_DROGARIA SÃO JORGE/TRAND SALTO NINJA COM FRALDAS 01.mp4                                file    30.7 MB    2024-07-27 15:05  1YerFx0TcSKv2x3NMVhIRJ-dhDVSKJIjW
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/FINAIS_DROGARIA SÃO JORGE/TRAND SALTO NINJA COM FRALDAS 02.mp4                                file    29.9 MB    2024-07-27 15:05  1xMiUMWlJ5ua-84GxM-kjM0DyDysI2t9u
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/FINAIS_EMPRESARIAL NASCIMENTO/INAUGURAÇÃO EMPRESARIAL NASCIMENTO - Instagram e TV.MP4       file    105.1 MB   2025-02-26 22:26  13mim1wwz5gbgxj8k4cGr-x46sJj0lXTY
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/FINAIS_IGREJA BALUARTE/ABALA_7_SS.mp4                                                         file    966.8 MB   2024-04-23 00:26  18HamVHZ8wlRVRhbaH0er9Od5ViMfM2zd
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/FINAIS_POUPE MAIS FARMA/INAUGURAÇÃO POUPE MAIS - fullhd.mp4                                   file    598.6 MB   2023-12-09 07:38  1k1irwhwwdm7A2x_XM-lXd9-utehHwjqJ
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/FINAIS_YASMIM ÁGUA/YASMIM - ÓTICAS COLY.mp4                                                   file    73.1 MB    2024-02-28 03:25  1YuK8AtorhE6T8kQ3i4b-BtOZILXTYSbR
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/ISMAEL/CONVITE_CONVENÇÃO_PREVIEW.mp4                                                          file    196.7 MB   2024-08-02 10:24  1EO0tqnId80wlA51ljozMo0WJuIUAqKgz
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/ISMAEL/CONVITE_CONVENÇÃO_PREVIEW_2.mp4                                                        file    54.6 MB    2024-08-02 11:01  156R6QSOlpjFZJ4V2Ml6OOEUFxgV-wnXt
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/ISMAEL/CONVITE_CONVENÇÃO_PREVIEW_3.mp4                                                        file    54.6 MB    2024-08-02 12:06  1XqExkfGYLSftHyDsBYUkT0DEYwbJT7mw
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/ISMAEL/CONVITE_CONVENÇÃO_ZAP.3gp                                                              file    58.3 MB    2024-08-02 10:35  11g7Rz0p8ol1QuEztz42RdsPchl1xICiZ
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/ISMAEL/CONVITE_CONVENÇÃO_ZAP_2.3gp                                                            file    58.2 MB    2024-08-02 11:13  12zh3Yh9dOzRkHZRqv6ks4GfjEX2N_1ET
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/ISMAEL/CONVITE_CONVENÇÃO_ZAP_3.3gp                                                            file    58.2 MB    2024-08-02 12:16  1Vo9P4V9WDyhdVG5Pcbo6Fs_t3p36JYni
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/SUPER ÓTICA FASHION/SUPER ÓCULOS.mp4                                                          file    165.9 MB   2024-08-18 23:13  1tNCJ_l8SqTiPtddRXsUqXJoiZVfnR1zZ
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/SUPER ÓTICA FASHION/SUPER ÓCULOS_2.mp4                                                        file    165.8 MB   2024-08-18 23:21  1oAZRXHkfyFJtphEG0dpuHYTF0H1XGUX1
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/WELIDA/COMITÊ 11.mp4                                                                          file    277.9 MB   2024-08-29 00:01  14Xxu2IsAsBXIqXZm_W2QzH6A3wERQE2j
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/WELIDA/COMITÊ 11_2.mp4                                                                        file    136.0 MB   2024-08-29 00:35  1YolMA9oAPrhAT-QgvTGUornoTjOZjuQr
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/WELIDA/COMITÊ 11_3.mp4                                                                        file    137.1 MB   2024-08-29 00:53  1S9j45-bud0PAwBS9VKH91Z6moKQuQTdb
01_CLIENTES/99_REVISAR_CLIENTES_NAO_CADASTRADOS/WELIDA/COMITÊ 11_4.mp4                                                                        file    134.7 MB   2024-08-29 01:42  140-fE4tsu2N_u5AWqlJgjpA2-CQwu1xu
01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/Abertura                                                                             folder  -          2026-07-02 00:43  1S9_vXFKTV-ktq9AGe93HEOFTRPAgu9YG
01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 03                                                                               folder  -          2026-07-03 04:56  1BTDh8wztAd8yvkeLcxSEx_HDmfo8B3WO
01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DIA 4                                                                                folder  -          2026-07-03 18:47  1WG1y0Ty0nWiAko7ffEFsSV20J4NaWylt
01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/DRONE DIA 3                                                                          folder  -          2026-07-03 22:11  1_SJCIvttkSDVVrdSOpMEpq4K1NksDt6l
01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/FOTOS                                                                                folder  -          2026-07-05 03:07  1qXNVp96mYRQ6unWcC8GxcvzG4Aq8jXCj
01_CLIENTES/ALDEIA KARAPOTÓ TERRA NOVA/03_PRODUCAO_BRUTA/II JOGOS INDIGENAS TERRA NOVA_2026                                                   folder  -          2026-07-02 06:25  1rgpMp-nUney9cBk0RqBvftiU8Fmi_pon
01_CLIENTES/CÂMARA SÃO SEBASTIÃO_AL/01_IDENTIDADE_VISUAL/CÂMARA MUNICIPAL DE SÃO SEBASTIÃO ALAGOAS                                            folder  -          2025-11-22 15:04  13X1exP1GMcxej6xNK7HZUDWBIzfDaXNd
01_CLIENTES/CÂMARA SÃO SEBASTIÃO_AL/02_PLANEJAMENTO/DATAS SAZONAIS                                                                            folder  -          2025-12-19 17:54  1qLTGjKxOQPZ7RmxMmZwCy0MV1rO0GHm4
01_CLIENTES/CÂMARA SÃO SEBASTIÃO_AL/03_PRODUCAO_BRUTA/ARTES CÃMARA                                                                            folder  -          2025-12-19 18:22  1aX98jd_8Wz0Tc2b7HzTHAeVNdSWkP3MV
01_CLIENTES/CÂMARA SÃO SEBASTIÃO_AL/03_PRODUCAO_BRUTA/CAMARA 2025                                                                             folder  -          2026-07-05 23:26  1yIXLu_JK9teT4SgfhNRO25aiTGj4CPDL
01_CLIENTES/CÂMARA SÃO SEBASTIÃO_AL/03_PRODUCAO_BRUTA/CAMARA_2026                                                                             folder  -          2026-07-05 23:22  17pkZ74XiI-exsSm9wyZ9ICaSSXiOSVLm
01_CLIENTES/CÂMARA SÃO SEBASTIÃO_AL/05_ENTREGAS_FINAIS/CAMARA SÃO SEBASTIÃO                                                                   folder  -          2026-01-05 04:02  1OVEUWSxJLIn0aEGvshSkL662yb1pH3Ol
01_CLIENTES/CÂMARA SÃO SEBASTIÃO_AL/05_ENTREGAS_FINAIS/RENDER_FINAS                                                                           folder  -          2025-12-18 14:08  1SplOOvzNLT6psBL6TIIT8T9yI3k0ao20
01_CLIENTES/CÂMARA SÃO SEBASTIÃO_AL/05_ENTREGAS_FINAIS/RETROSPECTIVA_2025                                                                     folder  -          2025-12-27 04:36  141fDaFYbK25qus4g_rjuxv5oimuP6zrM
01_CLIENTES/DÉ DO CAMPO - VEREADOR/01_IDENTIDADE_VISUAL/LOGO E ID VISUAL                                                                      folder  -          2025-10-13 13:18  1uOU8VSiGnqJR47O1Ib4yYIyJTQcyYZEm
01_CLIENTES/DÉ DO CAMPO - VEREADOR/01_IDENTIDADE_VISUAL/LOGO DÉ DO CAMPO FULL.zip                                                            file    37.4 MB    2025-09-23 18:42  1JpqjcHdEwZCCtzCJxOblWxXZpzzEssnd
01_CLIENTES/IRLA DA SAÚDE/03_PRODUCAO_BRUTA/INAUGURAÇÃO VIVA A SAÚDE                                                                          folder  -          2026-05-26 22:57  1HFWxaVuB6ch-ZRLPl9uCeQGNb_muaI-F
01_CLIENTES/ISBA/03_PRODUCAO_BRUTA/SAUDE EM MOVIMENTO - SAO JOSE DA COROA GRANDE - PE                                                         folder  -          2026-07-04 05:51  1m3DgRjqiKHe7cq1PjbNAO_g8z-khwCpf
01_CLIENTES/ROGÉRIO ROCHA - VEREADOR/01_IDENTIDADE_VISUAL/ASSINATURAS DE VÍDEO                                                                folder  -          2025-10-13 13:18  1W6nAt4gZ9NZ63csL4skKcKJhTONm22rS
01_CLIENTES/ROGÉRIO ROCHA - VEREADOR/01_IDENTIDADE_VISUAL/LOGO E ID VISUAL                                                                    folder  -          2025-10-13 13:18  14oxqO5fuXDYFJs1PfQ26zoImyYxSMr8X
01_CLIENTES/ROGÉRIO ROCHA - VEREADOR/03_PRODUCAO_BRUTA/ENSAIO FOTOGRÁFICO                                                                     folder  -          2025-12-01 13:16  14W9ogPAoiDJwr6jxL0dnZEem5eoCvJcn
01_CLIENTES/ROGÉRIO ROCHA - VEREADOR/03_PRODUCAO_BRUTA/FOTOS ARRAIÁ SERRA                                                                     folder  -          2026-06-29 20:49  1hLOpRHFVmv2VH29gogpRISZ0JX9H18P4
01_CLIENTES/ROGÉRIO ROCHA - VEREADOR/03_PRODUCAO_BRUTA/Sessão Ordinária 24.04.2026                                                            folder  -          2026-04-24 21:37  1zhc4CgvWpviM6UEhE-BK2qf3s-82Taqb
01_CLIENTES/ROGÉRIO ROCHA - VEREADOR/05_ENTREGAS_FINAIS/FINAIS_ROGÉRIO                                                                        folder  -          2026-01-05 04:02  1DWpPEiVL6TflvVqFMQ79L9CzGpIU8Mvr
01_CLIENTES/SAÚDE - SÃO SEBASTIÃO/00_ADMIN_BRIEFINGS/FORMULÁRIOS DE RELAÇÃO DE ATIVIDADES - COORDENAÇÕES                                      folder  -          2025-08-25 14:11  1TqpqXCCfW-YOIBliv-2D8AAIeCLHN5jK
01_CLIENTES/SAÚDE - SÃO SEBASTIÃO/01_IDENTIDADE_VISUAL/IDV 2025                                                                               folder  -          2025-10-13 13:18  16DwrGoYOimDHF-RoDchCZN0qbfnRMnKp
01_CLIENTES/SAÚDE - SÃO SEBASTIÃO/03_PRODUCAO_BRUTA/SAÚDE_2025                                                                                folder  -          2026-07-05 23:16  1ZuHYS6nS2QKFFXhmqTrqIwz-GPVJ5lrv
01_CLIENTES/SAÚDE - SÃO SEBASTIÃO/03_PRODUCAO_BRUTA/SAÚDE_2026                                                                                folder  -          2026-07-05 23:14  19R91PrudHVtVS0JtPGpfDzY46ceJYMSG
01_CLIENTES/SAÚDE - SÃO SEBASTIÃO/05_ENTREGAS_FINAIS/RENDERs FINAIS                                                                           folder  -          2026-01-05 04:02  18ymDtuJr4aFeFZSbm4N7lFDo7F2u9CSg
01_CLIENTES/SINDSS/01_IDENTIDADE_VISUAL/ASSINATURAS                                                                                           folder  -          2025-12-23 19:51  1rItY4AYRAASI6yjvoNWRo3ST4t6_6BDN
01_CLIENTES/SINDSS/01_IDENTIDADE_VISUAL/LOGOS E ID VISUAL                                                                                     folder  -          2026-07-07 07:06  1YfIVO1H91KXTIIBLj2m4Fq9JBVIqK3hq
01_CLIENTES/SINDSS/03_PRODUCAO_BRUTA/ARTES                                                                                                    folder  -          2025-12-19 19:01  1HXqtQTVWyziNiRILgWc83R6LVpGpAHJo
01_CLIENTES/SINDSS/03_PRODUCAO_BRUTA/DIA DA MULHER 2026 - SINDSS                                                                              folder  -          2026-03-08 05:24  1AbkcL0iT_HVXrL-LmeBgwnv33u_NV9RA
01_CLIENTES/SINDSS/03_PRODUCAO_BRUTA/FOTOS_CEIÇA                                                                                              folder  -          2025-12-19 19:06  182FN9BLVi-959AvjF8wUsiY04onokDdn
