path,name,id,parentId,mimeType,size,modifiedTime,owners,depth
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/1. Como ter foco/Hotmart Club - Como ter foco.ts,Hotmart Club - Como ter foco.ts,1RC_ZQX4cJ5tC87LpylDL61XQh_cK-Q3S,1Kpq2LebdURFCoArS7Qyol1aFZ39gvGeP,text/texmacs,555830272,2022-10-25T15:54:14.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/1. Como ter foco/Materiais,Materiais,1A15FPu4D7QfBlVACx9hcMTb73qR-Ounn,1Kpq2LebdURFCoArS7Qyol1aFZ39gvGeP,application/vnd.google-apps.folder,,2026-07-05T20:54:32.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/1. Como ter foco/Materiais/[Resumo EM] Aula 8.pdf,[Resumo EM] Aula 8.pdf,1bk5zFzmgSm-6WFjGVmF_ij1JFLUticdH,1A15FPu4D7QfBlVACx9hcMTb73qR-Ounn,application/pdf,1791499,2022-10-25T14:38:30.000Z,davijadielson@gmail.com,7
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/1. Como ter foco/desc.html,desc.html,15KE-pPncxV_WotCfBfZBxBwU5_3658SQ,1Kpq2LebdURFCoArS7Qyol1aFZ39gvGeP,text/html,279,2022-10-25T14:36:36.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/2. Busca pela autorresponsabilidade,2. Busca pela autorresponsabilidade,130yQBrrT6izzEizbitfX9zZ4LdU1mz2-,19OnNmT-B3Jka9fBi4amWpGJBCZRfd7az,application/vnd.google-apps.folder,,2026-07-05T23:26:22.000Z,davijadielson@gmail.com,5
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/2. Busca pela autorresponsabilidade/Hotmart Club - Busca pela autorresponsabilidade.ts,Hotmart Club - Busca pela autorresponsabilidade.ts,1UAwQUJyDk9bZhYjnsAVzd21cj71_yp5A,130yQBrrT6izzEizbitfX9zZ4LdU1mz2-,text/texmacs,361241812,2022-10-25T15:52:44.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/2. Busca pela autorresponsabilidade/Materiais,Materiais,1fze4eEHN5ORgUZ7Sw7CwJGoBYtXQCb0n,130yQBrrT6izzEizbitfX9zZ4LdU1mz2-,application/vnd.google-apps.folder,,2026-07-05T21:17:14.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/2. Busca pela autorresponsabilidade/Materiais/[Resumo EM] Aula 9.pdf,[Resumo EM] Aula 9.pdf,1I4-mcnU9xpsfTOurLa1846l90RNL3BJK,1fze4eEHN5ORgUZ7Sw7CwJGoBYtXQCb0n,application/pdf,950708,2022-10-25T14:38:32.000Z,davijadielson@gmail.com,7
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/2. Busca pela autorresponsabilidade/desc.html,desc.html,1S8nO4tCNx5QJ36fICRbsqQAwZufueOVB,130yQBrrT6izzEizbitfX9zZ4LdU1mz2-,text/html,279,2022-10-25T14:36:38.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/3. Desenvolvendo bons hábitos,3. Desenvolvendo bons hábitos,1P6KA9lY190WNu56ZSTYX-naAQRG1nN5C,19OnNmT-B3Jka9fBi4amWpGJBCZRfd7az,application/vnd.google-apps.folder,,2026-07-05T20:54:17.000Z,davijadielson@gmail.com,5
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/3. Desenvolvendo bons hábitos/Hotmart Club - Desenvolvendo bons hábitos.ts,Hotmart Club - Desenvolvendo bons hábitos.ts,1qOQuvlkLZa4lmzPBPsqJkPxljvv83yEG,1P6KA9lY190WNu56ZSTYX-naAQRG1nN5C,text/texmacs,363525824,2022-10-25T15:57:36.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/3. Desenvolvendo bons hábitos/Materiais,Materiais,1h51oJSIxv3t5QVMI2qKceyGjnx1SZIFc,1P6KA9lY190WNu56ZSTYX-naAQRG1nN5C,application/vnd.google-apps.folder,,2026-07-05T20:53:34.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/3. Desenvolvendo bons hábitos/Materiais/[Resumo EM] Aula 10.pdf,[Resumo EM] Aula 10.pdf,1zuCaecrzdRGw6YSlXTV8Xn8GvFz7LhrA,1h51oJSIxv3t5QVMI2qKceyGjnx1SZIFc,application/pdf,996114,2022-10-25T14:38:32.000Z,davijadielson@gmail.com,7
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/3. Desenvolvendo bons hábitos/desc.html,desc.html,1cEq8HOwmGHO70zHPOSHCKZ7Av7biJF-P,1P6KA9lY190WNu56ZSTYX-naAQRG1nN5C,text/html,279,2022-10-25T14:36:38.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/4. O monstro da procrastinação,4. O monstro da procrastinação,12u0btYC_O5MU2MnWCQweRDyM1cNWwHa5,19OnNmT-B3Jka9fBi4amWpGJBCZRfd7az,application/vnd.google-apps.folder,,2026-07-05T23:30:22.000Z,davijadielson@gmail.com,5
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/4. O monstro da procrastinação/Hotmart Club - O monstro da procrastinação.ts,Hotmart Club - O monstro da procrastinação.ts,1MgQzFAn8McZ6YTBA90s3-s3UvqhDRR6I,12u0btYC_O5MU2MnWCQweRDyM1cNWwHa5,text/texmacs,249026304,2022-10-25T16:01:36.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/4. O monstro da procrastinação/Materiais,Materiais,1ijRqMp_zfk_w6XLz6K3zuAI3nwz2-JD_,12u0btYC_O5MU2MnWCQweRDyM1cNWwHa5,application/vnd.google-apps.folder,,2026-07-05T20:53:48.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/4. O monstro da procrastinação/Materiais/[Resumo EM] Aula 11.pdf,[Resumo EM] Aula 11.pdf,1xzd_GMe5ZjUUS_FcqbhoOh_-5rRz5thX,1ijRqMp_zfk_w6XLz6K3zuAI3nwz2-JD_,application/pdf,932657,2022-10-25T14:38:32.000Z,davijadielson@gmail.com,7
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/3. Foco vs Procrastinação/3. Foco vs Procrastinação/4. O monstro da procrastinação/desc.html,desc.html,1jXJoWRoUXn5kR8DDEe9QH-ODTX8_kk9H,12u0btYC_O5MU2MnWCQweRDyM1cNWwHa5,text/html,279,2022-10-25T14:36:40.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE,O INÍCIO - 4 MITOS DA PRODUTIVIDADE,1zk4WCuTEO8SBiWXnCT5czCozYX3CY2NS,1bmkXMYKNCgKYwvbW7grOIdrIRnB34J9t,application/vnd.google-apps.folder,,2026-06-08T00:00:35.000Z,davijadielson@gmail.com,3
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/1. MOTIVAÇÃO (Disciplina),1. MOTIVAÇÃO (Disciplina),1WgeCI5qnErFFhZPC2NnepHfXx-Wg6G00,1zk4WCuTEO8SBiWXnCT5czCozYX3CY2NS,application/vnd.google-apps.folder,,2026-07-05T23:16:50.000Z,davijadielson@gmail.com,4
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/1. MOTIVAÇÃO (Disciplina)/1Hotmart Club - Motivação (disciplina) - drivedodinheiro.ts,1Hotmart Club - Motivação (disciplina) - drivedodinheiro.ts,1AviFmdYv3EUYpz1fQ8KDYVRsu4C_4rCH,1WgeCI5qnErFFhZPC2NnepHfXx-Wg6G00,text/texmacs,334869736,2024-11-25T01:19:24.000Z,davijadielson@gmail.com,5
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/1. MOTIVAÇÃO (Disciplina)/[Resumo EM] Aula 1 - Motivação.pdf,[Resumo EM] Aula 1 - Motivação.pdf,1pi8kYdJdHhPwrp2rbYtfcRJsiQo_MbEN,1WgeCI5qnErFFhZPC2NnepHfXx-Wg6G00,application/pdf,16634456,2024-11-25T01:19:26.000Z,davijadielson@gmail.com,5
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/2.ESFORÇO,2.ESFORÇO,1sl9n3KqG6sxQ98GkmKPJDUCaF5qzsTV4,1zk4WCuTEO8SBiWXnCT5czCozYX3CY2NS,application/vnd.google-apps.folder,,2026-07-05T23:11:51.000Z,davijadielson@gmail.com,4
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/2.ESFORÇO/Hotmart Club - Esforço.ts,Hotmart Club - Esforço.ts,1IoezNwJ6p_cX8QeWDRErqBHX7DBQP6S8,1sl9n3KqG6sxQ98GkmKPJDUCaF5qzsTV4,text/texmacs,235491996,2024-11-25T01:37:03.000Z,davijadielson@gmail.com,5
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/2.ESFORÇO/[Resumo EM] Aula 2.pdf,[Resumo EM] Aula 2.pdf,15K6k52jvc3_fMdAXcMY56LBD8Uedm2Av,1sl9n3KqG6sxQ98GkmKPJDUCaF5qzsTV4,application/pdf,10621635,2024-11-25T01:37:06.000Z,davijadielson@gmail.com,5
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/2.ESFORÇO/desc.html,desc.html,1yb0JkXsJYKRxzDp_8d3j27tb3q_LtBpo,1sl9n3KqG6sxQ98GkmKPJDUCaF5qzsTV4,text/html,279,2024-11-25T01:37:00.000Z,davijadielson@gmail.com,5
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/3. Quantidade x Qualidade,3. Quantidade x Qualidade,1ZbM4NxAQVqjsxyc4am3XO-IuUKb0QIvt,1zk4WCuTEO8SBiWXnCT5czCozYX3CY2NS,application/vnd.google-apps.folder,,2026-06-08T00:00:35.000Z,davijadielson@gmail.com,4
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/3. Quantidade x Qualidade/3. Quantidade x Qualidade,3. Quantidade x Qualidade,1bDSS8bJzygLSJdeu5ynigglIFkd3J1E1,1ZbM4NxAQVqjsxyc4am3XO-IuUKb0QIvt,application/vnd.google-apps.folder,,2026-07-05T23:28:38.000Z,davijadielson@gmail.com,5
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/3. Quantidade x Qualidade/3. Quantidade x Qualidade/Hotmart Club - Quantidade x Qualidade.ts,Hotmart Club - Quantidade x Qualidade.ts,184SNvmLJOK1IBZyNn41SDtXSX5W4NXW6,1bDSS8bJzygLSJdeu5ynigglIFkd3J1E1,text/texmacs,211351480,2022-10-25T14:49:28.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/3. Quantidade x Qualidade/3. Quantidade x Qualidade/Materiais,Materiais,1-eUUN6rP2tiOcXHQK05HaUlf6H1qgQWO,1bDSS8bJzygLSJdeu5ynigglIFkd3J1E1,application/vnd.google-apps.folder,,2026-06-08T00:00:35.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/3. Quantidade x Qualidade/3. Quantidade x Qualidade/Materiais/[Resumo EM] Aula 3.pdf,[Resumo EM] Aula 3.pdf,1vquHUkHSVlvf9Y7fg2nTGgVkhyS3ir4P,1-eUUN6rP2tiOcXHQK05HaUlf6H1qgQWO,application/pdf,567190,2022-10-25T14:38:22.000Z,davijadielson@gmail.com,7
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/3. Quantidade x Qualidade/3. Quantidade x Qualidade/desc.html,desc.html,1H5K5P0FN_KPop1bQx7525GpjnGM3wvQm,1bDSS8bJzygLSJdeu5ynigglIFkd3J1E1,text/html,279,2022-10-25T14:36:26.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/4. Eu não tenho tempo,4. Eu não tenho tempo,1UGg7yvkw10UBdGCgqja-7dVCvGzFMhq7,1zk4WCuTEO8SBiWXnCT5czCozYX3CY2NS,application/vnd.google-apps.folder,,2026-06-08T00:00:35.000Z,davijadielson@gmail.com,4
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/4. Eu não tenho tempo/4. Eu não tenho tempo,4. Eu não tenho tempo,110pKnVt6NafYlAsNHgv14oFtN5lHjjtY,1UGg7yvkw10UBdGCgqja-7dVCvGzFMhq7,application/vnd.google-apps.folder,,2026-07-05T23:26:22.000Z,davijadielson@gmail.com,5
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/4. Eu não tenho tempo/4. Eu não tenho tempo/Hotmart Club - Eu não tenho tempo.ts,Hotmart Club - Eu não tenho tempo.ts,1OKA_nVA2PmXxc2itDnsHkICYU6epmt9U,110pKnVt6NafYlAsNHgv14oFtN5lHjjtY,text/texmacs,247131264,2022-10-25T14:38:42.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/4. Eu não tenho tempo/4. Eu não tenho tempo/Materiais,Materiais,1sdBQDzG5ZuF1DhajN0QJi01DS89OkHfi,110pKnVt6NafYlAsNHgv14oFtN5lHjjtY,application/vnd.google-apps.folder,,2026-07-05T20:54:09.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/4. Eu não tenho tempo/4. Eu não tenho tempo/Materiais/[Resumo EM] Aula 4.pdf,[Resumo EM] Aula 4.pdf,1CiPbe2gc9V5c1GuF-H2c11pG0lNps8-h,1sdBQDzG5ZuF1DhajN0QJi01DS89OkHfi,application/pdf,651215,2022-10-25T14:38:22.000Z,davijadielson@gmail.com,7
CURSOS_EBOOKS/EXECUÇÃO MÁXIMA - Luana Carolina/O INÍCIO - 4 MITOS DA PRODUTIVIDADE/4. Eu não tenho tempo/4. Eu não tenho tempo/desc.html,desc.html,1MzmwZeF4-gJa_UGg8_BqVQMJQTgU_Zqv,110pKnVt6NafYlAsNHgv14oFtN5lHjjtY,text/html,279,2022-10-25T14:36:30.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/EXERCÍCIOS QUANTICOS DE JESUS - PAULO AGUIAR,EXERCÍCIOS QUANTICOS DE JESUS - PAULO AGUIAR,1vpFpBKcic_GjvAHyGPIktGCfGsWn42LZ,15zp6JhaEC9EviRo-Fg2GlCCPxhWZLTlR,application/vnd.google-apps.folder,,2026-06-08T00:01:55.000Z,davijadielson@gmail.com,2
CURSOS_EBOOKS/EXERCÍCIOS QUÂNTICOS DE JESUS CRISTO_CR - TREINAMENTOS,EXERCÍCIOS QUÂNTICOS DE JESUS CRISTO_CR - TREINAMENTOS,1AJVo_0QnIDQrht2hQ9VicYioN1lQQ--P,15zp6JhaEC9EviRo-Fg2GlCCPxhWZLTlR,application/vnd.google-apps.folder,,2026-07-05T21:12:03.000Z,davijadielson@gmail.com,2
CURSOS_EBOOKS/EXERCÍCIOS QUÂNTICOS DE JESUS CRISTO_CR - TREINAMENTOS/O_Diario.pdf,O_Diario.pdf,1zzApvsWJVcsb6qXanTod36gcIE2BFvW6,1AJVo_0QnIDQrht2hQ9VicYioN1lQQ--P,application/pdf,12986130,2026-04-16T11:21:58.000Z,davijadielson@gmail.com,3
CURSOS_EBOOKS/GESTÃO DO TEMPO - RAFA MEDEIROS,GESTÃO DO TEMPO - RAFA MEDEIROS,1jKx_VitvduwFyYWnetKAuZxFS0qKISCt,15zp6JhaEC9EviRo-Fg2GlCCPxhWZLTlR,application/vnd.google-apps.folder,,2026-07-05T21:47:16.000Z,davijadielson@gmail.com,2
CURSOS_EBOOKS/GESTÃO DO TEMPO - RAFA MEDEIROS/RelacaoentreAlimentacaoeCerebro.pdf,RelacaoentreAlimentacaoeCerebro.pdf,1kE9p-rLlzWGbu55hcuSJC7uf8GVbAAGN,1jKx_VitvduwFyYWnetKAuZxFS0qKISCt,application/pdf,1398314,2025-06-10T18:51:59.000Z,davijadielson@gmail.com,3
CURSOS_EBOOKS/Guia de Prompts e Ferramentas de IA - Daxus.pdf,Guia de Prompts e Ferramentas de IA - Daxus.pdf,1Xs9OKco8ZUb5x9EeaaTY6aV7it_qZqq3,15zp6JhaEC9EviRo-Fg2GlCCPxhWZLTlR,application/pdf,6334361,2026-04-25T16:57:51.000Z,davijadielson@gmail.com,2
CURSOS_EBOOKS/MATRIZ DE AIZEN HAWARD.png,MATRIZ DE AIZEN HAWARD.png,1jxuYOt8-xiu-7K90ghllWxQ-oVOrOUDB,15zp6JhaEC9EviRo-Fg2GlCCPxhWZLTlR,image/png,279060,2024-11-26T18:34:04.000Z,davijadielson@gmail.com,2
CURSOS_EBOOKS/MEDITAÇÃO,MEDITAÇÃO,1eySQ5jmATFlAILMIslh1n-ajrZwtMvq1,15zp6JhaEC9EviRo-Fg2GlCCPxhWZLTlR,application/vnd.google-apps.folder,,2026-07-05T20:55:26.000Z,davijadielson@gmail.com,2
CURSOS_EBOOKS/MEDITAÇÃO/Chris Allmeida - R. Através Do T. - Instruções.wmv,Chris Allmeida - R. Através Do T. - Instruções.wmv,1MXppiWKkV53Uqp5-MIc6EzWMYu4IUoxO,1eySQ5jmATFlAILMIslh1n-ajrZwtMvq1,video/x-ms-wmv,7400425,2024-12-03T12:27:35.000Z,davijadielson@gmail.com,3
CURSOS_EBOOKS/MEGABOX,MEGABOX,1Bt1Wymm6X6t2S0pyU0WosPr5q7RoZ-YS,15zp6JhaEC9EviRo-Fg2GlCCPxhWZLTlR,application/vnd.google-apps.folder,,2026-07-05T21:17:35.000Z,davijadielson@gmail.com,2
CURSOS_EBOOKS/MEGABOX/Acesso Vitalicio - HoodCursos.pdf,Acesso Vitalicio - HoodCursos.pdf,1raxp960TCbqgEQ8yeWl-Gz7hz-GsWcQo,1Bt1Wymm6X6t2S0pyU0WosPr5q7RoZ-YS,application/pdf,775986,2026-01-06T21:03:43.000Z,davijadielson@gmail.com,3
CURSOS_EBOOKS/MESTRE DO CLAUDE,MESTRE DO CLAUDE,1lrKMb-1BHA3mVRcQrFSJm9hIV-FiNYT7,15zp6JhaEC9EviRo-Fg2GlCCPxhWZLTlR,application/vnd.google-apps.folder,,2026-07-06T01:11:21.919Z,davijadielson@gmail.com,2
CURSOS_EBOOKS/MESTRE DO CLAUDE/Mentor Obsidian,Mentor Obsidian,1_57kvnneM4wm5dvfBvjZJuHAs81bt-Vo,1lrKMb-1BHA3mVRcQrFSJm9hIV-FiNYT7,application/vnd.google-apps.folder,,2026-06-08T00:01:55.000Z,davijadielson@gmail.com,3
CURSOS_EBOOKS/MESTRE DO CLAUDE/Mentor Obsidian/obsidian-second-brain,obsidian-second-brain,1pBcfJ0AnbzKHIzaD7DNyGujEFXJBWQe3,1_57kvnneM4wm5dvfBvjZJuHAs81bt-Vo,application/vnd.google-apps.folder,,2026-07-05T22:57:43.000Z,davijadielson@gmail.com,4
CURSOS_EBOOKS/MESTRE DO CLAUDE/Mentor Obsidian/obsidian-second-brain/SKILL.md,SKILL.md,1wrKPMPOQrUdigEh-mJVewrLjwynjKG77,1pBcfJ0AnbzKHIzaD7DNyGujEFXJBWQe3,text/markdown,6212,2026-03-23T22:22:45.000Z,davijadielson@gmail.com,5
CURSOS_EBOOKS/MESTRE DO CLAUDE/Mentor Obsidian/obsidian-second-brain/references,references,1Or0Ur4u2oFdJOgLw56qrk3v-1ZXkrSSf,1pBcfJ0AnbzKHIzaD7DNyGujEFXJBWQe3,application/vnd.google-apps.folder,,2026-07-05T23:11:20.000Z,davijadielson@gmail.com,5
CURSOS_EBOOKS/MESTRE DO CLAUDE/Mentor Obsidian/obsidian-second-brain/references/advanced-usage.md,advanced-usage.md,15RLY4L5tUMdz5FtfvIlkpnLyzwN0Glo4,1Or0Ur4u2oFdJOgLw56qrk3v-1ZXkrSSf,text/markdown,10323,2026-03-23T22:21:52.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/MESTRE DO CLAUDE/Mentor Obsidian/obsidian-second-brain/references/setup-guide.md,setup-guide.md,1AK-voEIz2Q3ZCKHIKCYH_trIAaCyymQM,1Or0Ur4u2oFdJOgLw56qrk3v-1ZXkrSSf,text/markdown,6079,2026-03-23T22:19:56.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/MESTRE DO CLAUDE/Mentor Obsidian/obsidian-second-brain/references/vault-structure.md,vault-structure.md,14ahQDR3rrvxS4I-DMmf9dSdMeW81Igxn,1Or0Ur4u2oFdJOgLw56qrk3v-1ZXkrSSf,text/markdown,7616,2026-03-23T22:20:43.000Z,davijadielson@gmail.com,6
CURSOS_EBOOKS/MESTRE DO CLAUDE/Prompts Usados em Aula.docx,Prompts Usados em Aula.docx,1AbLqy_hcyj-K9BGMxCE8VLvRylJNT4SE,1lrKMb-1BHA3mVRcQrFSJm9hIV-FiNYT7,application/vnd.openxmlformats-officedocument.wordprocessingml.document,9636,2026-05-06T22:13:38.140Z,davijadielson@gmail.com,3
CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo,Método Cozinha Mais Fácil do Mundo,1_76rANn8q7Gh9C7WUSOCRuTvGMC8wve2,15zp6JhaEC9EviRo-Fg2GlCCPxhWZLTlR,application/vnd.google-apps.folder,,2026-07-05T21:14:47.000Z,davijadielson@gmail.com,2
CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo/Passo 3,Passo 3,1rSopWfd7kbohBH7CDxdIWmNpB1JX7qSQ,1_76rANn8q7Gh9C7WUSOCRuTvGMC8wve2,application/vnd.google-apps.folder,,2026-07-05T22:46:40.000Z,davijadielson@gmail.com,3
CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo/Passo 3/mes-01-lista-de-compras-tabela-dinamica-dos-06601e0c129cdd17899bb60626bd92c3.pdf,mes-01-lista-de-compras-tabela-dinamica-dos-06601e0c129cdd17899bb60626bd92c3.pdf,1pe0s2uSQvadcUJ69IPO4AWPTPA_T1rTm,1rSopWfd7kbohBH7CDxdIWmNpB1JX7qSQ,application/pdf,3374083,2026-05-19T23:29:36.000Z,davijadielson@gmail.com,4
CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo/Passo 3/mes-02-lista-de-compras-tabela-dinamica-dos-03b66a82221ef36dd8b1b4eb91a390d1.pdf,mes-02-lista-de-compras-tabela-dinamica-dos-03b66a82221ef36dd8b1b4eb91a390d1.pdf,11JbiI2rdEGIyR76x2VdHgQO6QNB5KtOg,1rSopWfd7kbohBH7CDxdIWmNpB1JX7qSQ,application/pdf,3372637,2026-05-19T23:29:34.000Z,davijadielson@gmail.com,4
CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo/Passo 3/mes-03-lista-de-compras-tabela-dinamica-dos-733d4b121645da76e008bc4f23758368.pdf,mes-03-lista-de-compras-tabela-dinamica-dos-733d4b121645da76e008bc4f23758368.pdf,1iTscj71VayY-CgX-ifYuVfmPhJQj6OQK,1rSopWfd7kbohBH7CDxdIWmNpB1JX7qSQ,application/pdf,3377472,2026-05-19T23:29:34.000Z,davijadielson@gmail.com,4
CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo/Passo 3/mes-04-lista-de-compras-tabela-dinamica-dos-b9a0dbf25f2ad7e5675104c8079dacad.pdf,mes-04-lista-de-compras-tabela-dinamica-dos-b9a0dbf25f2ad7e5675104c8079dacad.pdf,1qxS6_8aK3TDOAQWWuruZV9F3EMD_i_5H,1rSopWfd7kbohBH7CDxdIWmNpB1JX7qSQ,application/pdf,3370946,2026-05-19T23:29:40.000Z,davijadielson@gmail.com,4
CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo/Passo 3/mes-05-lista-de-compras-tabela-dinamica-dos-8b3fe5a162e0c14585f57d421ef6e5e8.pdf,mes-05-lista-de-compras-tabela-dinamica-dos-8b3fe5a162e0c14585f57d421ef6e5e8.pdf,1YyFZy51jeGeNc70LgQJHrlgHLr_sKk2H,1rSopWfd7kbohBH7CDxdIWmNpB1JX7qSQ,application/pdf,3373122,2026-05-19T23:29:33.000Z,davijadielson@gmail.com,4
CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo/Passo 3/mes-06-lista-de-compras-tabela-dinamica-dos-c3c4cbd4492c99f8fc9eff4168a4788c.pdf,mes-06-lista-de-compras-tabela-dinamica-dos-c3c4cbd4492c99f8fc9eff4168a4788c.pdf,1MW03Bg4YOBNWr9u4g709YNHsrQWGfDEz,1rSopWfd7kbohBH7CDxdIWmNpB1JX7qSQ,application/pdf,3373446,2026-05-19T23:29:37.000Z,davijadielson@gmail.com,4
CURSOS_EBOOKS/Método Cozinha Mais Fácil do Mundo/Passo 3/mes-07-lista-de-compras-tabela-dinamica-dos-145bfbf9fc1799f35a9efc8d4dffc56d.pdf,mes-07-lista-de-compras-tabela-dinamica-dos-145bfbf9fc1799f35a9efc8d4dffc56d.pdf,1_u6mTlK7H52o5YlyujI2JKXo0Rn9Yvnj,1rSopWfd7kbohBH7CDxdIWmNpB1JX7qSQ,application/pdf,3372978,2026-05-19T23:29:40.000Z,davijadielson@gmail.com,4
